"SNo","business_name","date","transaction_no","remarks","account_number","credit","debit","closing_balance"
"678","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:32","DDL1698261995","Deduction","C1449004","","35.40","10095.34"
"679","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:32","DDL1698262000","Deduction","C1449004","","84.61","10010.73"
"680","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:32","DDL1698262015","Deduction","C1267818","","35.40","9975.33"
"681","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:32","DDL1698262020","Deduction","C1267818","","84.61","9890.72"
"682","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:32","DDL1698262030","Deduction","C0797263","","35.40","9855.32"
"683","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:32","DDL1698262035","Deduction","C0797263","","84.61","9770.71"
"684","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:32","DDL1698262060","Deduction","C1010622","","35.40","9735.31"
"685","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:32","DDL1698262065","Deduction","C1010622","","84.61","9650.7"
"686","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:32","DDL1698262100","Deduction","C5271559","","35.40","9615.3"
"687","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:32","DDL1698262105","Deduction","C5271559","","84.61","9530.69"
"688","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262135","Deduction","C0839942","","35.40","9495.29"
"689","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262140","Deduction","C0839942","","84.61","9410.68"
"690","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262165","Deduction","C2957470","","35.40","9375.28"
"691","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262170","Deduction","C2957470","","84.61","9290.67"
"692","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262190","Deduction","C6843192","","35.40","9255.27"
"693","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262195","Deduction","C6843192","","84.61","9170.66"
"694","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262220","Deduction","C2311055","","35.40","9135.26"
"695","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262225","Deduction","C2311055","","47.78","9087.48"
"696","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262235","Deduction","C1291195","","35.40","9052.08"
"697","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262240","Deduction","C1291195","","84.61","8967.47"
"698","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262265","Deduction","C0839950","","35.40","8932.07"
"699","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262275","Deduction","C0839950","","84.61","8847.46"
"700","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262285","Deduction","C2103869","","35.40","8812.06"
"701","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262290","Deduction","C2103869","","84.61","8727.45"
"702","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262310","Deduction","C10743576","","35.40","8692.05"
"703","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262315","Deduction","C10743576","","84.61","8607.44"
"704","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262325","Deduction","C2113643","","35.40","8572.04"
"705","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262330","Deduction","C2113643","","84.61","8487.43"
"706","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262335","Deduction","C7795023","","35.40","8452.03"
"707","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262340","Deduction","C7795023","","84.61","8367.42"
"708","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262355","Deduction","C1014398","","35.40","8332.02"
"709","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262360","Deduction","C1014398","","164.79","8167.23"
"710","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262365","Deduction","C1014398","","47.78","8119.45"
"711","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262370","Deduction","C1014398","","6.38","8113.07"
"712","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262375","Deduction","C1014398","","0.11","8112.96"
"713","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262390","Deduction","C5092149","","35.40","8077.56"
"714","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262395","Deduction","C5092149","","84.61","7992.95"
"715","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262400","Deduction","C2551645","","35.40","7957.55"
"716","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262405","Deduction","C2551645","","84.61","7872.94"
"717","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262425","Deduction","C1425705","","35.40","7837.54"
"718","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:33","DDL1698262430","Deduction","C1425705","","84.61","7752.93"
"719","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:34","DDL1698262445","Deduction","C1468098","","35.40","7717.53"
"720","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:34","DDL1698262450","Deduction","C1468098","","84.61","7632.92"
"721","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:34","DDL1698262455","Deduction","C5994050","","35.40","7597.52"
"722","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:34","DDL1698262460","Deduction","C5994050","","84.61","7512.91"
"723","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:34","DDL1698262470","Deduction","C6063433","","35.40","7477.51"
"724","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:34","DDL1698262475","Deduction","C6063433","","84.61","7392.9"
"725","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:34","DDL1698262485","Deduction","C9927995","","35.40","7357.5"
"726","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:34","DDL1698262490","Deduction","C9927995","","84.61","7272.89"
"727","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:34","DDL1698262505","Deduction","C2566372","","35.40","7237.49"
"728","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:34","DDL1698262510","Deduction","C2566372","","84.61","7152.88"
"729","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:34","DDL1698262520","Deduction","C12157796","","35.40","7117.48"
"730","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:34","DDL1698262525","Deduction","C12157796","","84.61","7032.87"
"731","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:34","DDL1698262530","Deduction","C1495995","","35.40","6997.47"
"732","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:34","DDL1698262535","Deduction","C1495995","","84.61","6912.86"
"733","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:34","DDL1698262550","Deduction","C1430868","","35.40","6877.46"
"734","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:34","DDL1698262555","Deduction","C1430868","","84.61","6792.85"
"735","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:34","DDL1698262565","Deduction","C1554614","","35.40","6757.45"
"736","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:34","DDL1698262570","Deduction","C1554614","","84.61","6672.84"
"737","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:34","DDL1698262590","Deduction","C1237951","","35.40","6637.44"
"738","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:34","DDL1698262595","Deduction","C1237951","","84.61","6552.83"
"739","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:34","DDL1698262615","Deduction","C6115333","","35.40","6517.43"
"740","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:34","DDL1698262620","Deduction","C6115333","","84.61","6432.82"
"741","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:34","DDL1698262635","Deduction","C1238016","","35.40","6397.42"
"742","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:34","DDL1698262640","Deduction","C1238016","","84.61","6312.81"
"743","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:34","DDL1698262650","Deduction","C1432094","","35.40","6277.41"
"744","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:34","DDL1698262655","Deduction","C1432094","","84.61","6192.8"
"745","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:34","DDL1698262665","Deduction","C1448871","","35.40","6157.4"
"746","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:34","DDL1698262670","Deduction","C1448871","","84.61","6072.79"
"747","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:34","DDL1698262685","Deduction","C5945921","","35.40","6037.39"
"748","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:34","DDL1698262690","Deduction","C5945921","","84.61","5952.78"
"749","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:35","DDL1698262710","Deduction","C1676810","","35.40","5917.38"
"750","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:35","DDL1698262715","Deduction","C1676810","","84.61","5832.77"
"751","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:35","DDL1698262735","Deduction","C1291194","","35.40","5797.37"
"752","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 01:32:35","DDL1698262740","Deduction","C1291194","","84.61","5712.76"
"753","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 11:41:59","DDL1701367146","Deduction","C1495999","","11.80","5700.96"
"754","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 11:41:59","DDL1701367151","Deduction","C1495999","","28.20","5672.76"
"755","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 11:41:59","DDL1701367156","Deduction","C1495999","","21.24","5651.52"
"756","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 11:41:59","DDL1701367161","Deduction","C1495999","","50.76","5600.76"
"757","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 19:04:09","DDL1702813141","Deduction","C1496001","","11.80","5588.96"
"758","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 19:04:16","DDL1702813216","Deduction","C1496001","","28.20","5560.76"
"759","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 19:04:26","DDL1702813351","Deduction","C1496001","","21.24","5539.52"
"760","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-21 19:04:31","DDL1702813401","Deduction","C1496001","","50.76","5488.76"
"761","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-22 20:39:02","DDL1705579093","Deduction","C6725457","","10.62","5478.14"
"762","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-22 20:39:02","DDL1705579098","Deduction","C6725457","","25.40","5452.74"
"763","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-24 18:48:12","DDL1708350253","Deduction","C2266457","","8.26","5444.48"
"764","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-24 18:48:12","DDL1708350258","Deduction","C2266457","","19.75","5424.73"
"765","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-27 20:18:30","DDL1711438748","Deduction","C10349797","","4.72","5420.01"
"766","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-27 20:18:30","DDL1711438753","Deduction","C10349797","","11.28","5408.73"
"767","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-27 20:18:30","DDL1711438758","Deduction","C10349797","","21.24","5387.49"
"768","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-27 20:18:30","DDL1711438763","Deduction","C10349797","","50.76","5336.73"
"769","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-28 19:00:40","DDL1711757512","Deduction","C1237806","","3.54","5333.19"
"770","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-09-28 19:00:40","DDL1711757517","Deduction","C1237806","","8.46","5324.73"
"771","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-01 14:17:41","DDL1712455925","Deduction","C2266442","","35.40","5289.33"
"772","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-01 14:17:41","DDL1712455930","Deduction","C2266442","","84.61","5204.72"
"773","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-01 19:27:47","DDL1712536133","Deduction","C4300554","","35.40","5169.32"
"774","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-01 19:27:47","DDL1712536138","Deduction","C4300554","","84.61","5084.71"
"775","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-01 19:27:47","DDL1712536143","Deduction","C4300554","","20.18","5064.53"
"776","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-05 15:44:32","TR18885892","Adjustment (classic sd pack discount 140*5 sep 2023) ","","700.00","","5764.53"
"777","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-07 10:39:17","DDL1713476765","Deduction","C4073642","","28.55","5735.98"
"778","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-07 10:39:17","DDL1713476769","Deduction","C4073642","","68.23","5667.75"
"779","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-07 10:39:17","DDL1713476773","Deduction","C4073642","","16.52","5651.23"
"780","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-07 10:39:17","DDL1713476777","Deduction","C4073642","","39.48","5611.75"
"781","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-09 13:53:15","TR18931180","Adjustment (credit note for october-2023 life time stb ncf bill(1*35.40)) ","","35.40","","5647.15"
"782","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-09 14:06:25","DDL1713960293","Deduction","C5714740","","35.40","5611.75"
"783","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-09 19:02:42","DDL1714096137","Deduction","C1250634","","26.27","5585.48"
"784","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-09 19:02:42","DDL1714096141","Deduction","C1250634","","62.78","5522.7"
"785","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-09 19:02:42","DDL1714096145","Deduction","C1250634","","21.24","5501.46"
"786","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-09 19:02:42","DDL1714096149","Deduction","C1250634","","50.76","5450.7"
"787","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-15 13:32:13","DDL1716805378","Deduction","C6351898","","19.42","5431.28"
"788","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-15 13:32:13","DDL1716805382","Deduction","C6351898","","46.41","5384.87"
"789","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-15 13:32:13","DDL1716805386","Deduction","C6351898","","21.24","5363.63"
"790","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-15 13:32:13","DDL1716805390","Deduction","C6351898","","50.76","5312.87"
"791","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-18 08:01:24","DDL1717893158","Deduction","C5130819","","15.99","5296.88"
"792","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-18 08:01:24","DDL1717893161","Deduction","C5130819","","38.20","5258.68"
"793","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-18 08:01:24","DDL1717893164","Deduction","C5130819","","21.24","5237.44"
"794","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-18 08:01:24","DDL1717893167","Deduction","C5130819","","50.76","5186.68"
"795","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-19 14:58:05","TR19062881","Normal Deposit (Lco Amount Deposited from Lco Portal. Paytm payment with Ref No- RC_rwZKWP) ","","10000.00","","15186.68"
"796","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:48:05","TR19088515","Normal Deposit (Lco Amount Deposited from Lco Portal. EASEBUZZ payment with Ref No- RC_nL14Nx) ","","9000.00","","24186.68"
"797","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:40","DDL1721998567","Deduction","C0757509","","35.40","24151.28"
"798","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:40","DDL1721998571","Deduction","C0757509","","84.61","24066.67"
"799","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:40","DDL1721998579","Deduction","C1432101","","35.40","24031.27"
"800","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:40","DDL1721998583","Deduction","C1432101","","84.61","23946.66"
"801","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:40","DDL1721998591","Deduction","C3896312","","35.40","23911.26"
"802","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:40","DDL1721998595","Deduction","C3896312","","84.61","23826.65"
"803","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:40","DDL1721998603","Deduction","C1238666","","35.40","23791.25"
"804","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:40","DDL1721998607","Deduction","C1238666","","84.61","23706.64"
"805","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:40","DDL1721998615","Deduction","C2227396","","35.40","23671.24"
"806","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:40","DDL1721998619","Deduction","C2227396","","84.61","23586.63"
"807","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:40","DDL1721998623","Deduction","C1437253","","35.40","23551.23"
"808","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:40","DDL1721998627","Deduction","C1437253","","84.61","23466.62"
"809","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:40","DDL1721998631","Deduction","C6267661","","35.40","23431.22"
"810","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:40","DDL1721998635","Deduction","C6267661","","84.61","23346.61"
"811","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:41","DDL1721998639","Deduction","C1468102","","35.40","23311.21"
"812","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:41","DDL1721998643","Deduction","C1468102","","84.61","23226.6"
"813","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:41","DDL1721998647","Deduction","C1427120","","35.40","23191.2"
"814","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:41","DDL1721998651","Deduction","C1427120","","84.61","23106.59"
"815","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:41","DDL1721998659","Deduction","C1554612","","35.40","23071.19"
"816","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:41","DDL1721998663","Deduction","C1554612","","84.61","22986.58"
"817","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:41","DDL1721998671","Deduction","C5684330","","35.40","22951.18"
"818","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:41","DDL1721998675","Deduction","C5684330","","84.61","22866.57"
"819","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:41","DDL1721998683","Deduction","C1693303","","35.40","22831.17"
"820","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:41","DDL1721998687","Deduction","C1693303","","84.61","22746.56"
"821","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:41","DDL1721998691","Deduction","C2161413","","35.40","22711.16"
"822","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:41","DDL1721998695","Deduction","C2161413","","84.61","22626.55"
"823","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:41","DDL1721998703","Deduction","C6287282","","35.40","22591.15"
"824","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:41","DDL1721998707","Deduction","C6287282","","84.61","22506.54"
"825","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:41","DDL1721998711","Deduction","C1426984","","35.40","22471.14"
"826","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:41","DDL1721998715","Deduction","C1426984","","84.61","22386.53"
"827","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:41","DDL1721998719","Deduction","C1426984","","20.18","22366.35"
"828","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:41","DDL1721998723","Deduction","C1426984","","20.18","22346.17"
"829","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:41","DDL1721998727","Deduction","C1426984","","20.18","22325.99"
"830","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:41","DDL1721998731","Deduction","C1496002","","35.40","22290.59"
"831","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:41","DDL1721998735","Deduction","C1496002","","84.61","22205.98"
"832","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-10-20 08:55:41","DDL1721998739","Deduction","C1291196","","35.40","22170.58"
